date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:14:37	252/252	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-fc%22	https://appleswap.ai/assets/bh.7a519f58.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bh.7a519f58.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:37	276/276	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-114%22	https://appleswap.ai/assets/bh.102fe27e.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bh.102fe27e.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:38	1078/1078	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-436%22	https://appleswap.ai/assets/bi.5ef1a56b.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bi.5ef1a56b.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:38	1053/1053	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-41d%22	https://appleswap.ai/assets/bi.976cd178.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bi.976cd178.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:39	499/499	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-1f3%22	https://appleswap.ai/assets/bj.0a46cbae.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bj.0a46cbae.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:39	501/501	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-1f5%22	https://appleswap.ai/assets/bj.2cbd6426.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bj.2cbd6426.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:40	231/231	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-e7%22	https://appleswap.ai/assets/bl.d511eb84.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bl.d511eb84.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:41	289/289	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-121%22	https://appleswap.ai/assets/bl.025f596f.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bl.025f596f.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:41	22843/22843	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-593b%22	https://appleswap.ai/assets/bm.a15913d4.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bm.a15913d4.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
17:14:42	22778/22778	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c0b884-58fa%22	https://appleswap.ai/assets/bm.fc42642b.svg	C:/My%20Web%20Sites/appleswap/appleswap.ai/assets/bm.fc42642b.svg	(from https://appleswap.ai/assets/index.9df13cc8.css)
